노선명,시도명,시군구명,도로구간-기점,도로구간-종점,도로구간-기점(위도),도로구간-기점(경도),도로구간-종점(위도),도로구간-종점(경도),총길이(km),자전거도로너비(m),자전거도로종류,자전거도로고시유무,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
충무로,대전광역시,중구,대전광역시 중구 대사동 658,대전광역시 동구 인동 351-2,36.318178,127.76077432844657,36.321176,127.76873996690176,2.125,1.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
탄동천-1,대전광역시,유성구,대전광역시 유성구 자운동 36-7,대전광역시 유성구 신성동 8-7,36.395817,127.76077432844657,36.380392,127.76873996690176,2.0,3,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
탄동천-2,대전광역시,유성구,대전광역시 유성구 구성동 32-1,대전광역시 유성구 구성동 32-1,36.374436,127.76077432844657,36.374436,127.76873996690176,1.4,3,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
탄방로,대전광역시,서구,대전광역시 서구 탄방동 792,대전광역시 서구 용문동 235-28,36.346409,127.76077432844657,36.336757,127.76873996690176,2.125,2.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
태평로,대전광역시,중구,대전광역시 중구 태평동 253-1,대전광역시 중구 유천동 464,36.331728,127.76077432844657,36.316639,127.76873996690176,2.125,1.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
테크노2로,대전광역시,유성구,대전광역시 유성구 송강동 171-2,대전광역시 유성구 관평동 1319,36.434153,127.76077432844657,36.431288,127.76873996690176,1.0,1,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
테크노3로,대전광역시,유성구,대전광역시 유성구 관평동 887,대전광역시 유성구 관평동 1316,36.426814,127.76077432844657,36.433912,127.76873996690176,1.8,1,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
"테크노6로,관평천변로",대전광역시,유성구,대전광역시 유성구 관평동 688,대전광역시 유성구 관평동 672,36.429538,127.76077432844657,36.419285,127.76873996690176,2.125,1.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
테크노중앙로,대전광역시,유성구,대전광역시 유성구 관평동 1344,대전광역시 유성구 탑립동 445-2,36.428641,127.76077432844657,36.41288,127.76873996690176,2.125,1.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
평촌로,대전광역시,중구,대전광역시 중구 태평동 317,대전광역시 서구 변동 263-1,36.32387,127.76077432844657,36.323067,127.76873996690176,2.125,1.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
하천(금강),대전광역시,대덕구,대전광역시 대덕구 미호동 산80-5,대전광역시 대덕구 미호동 산80-5,36.456518,127.76077432844657,36.456328,127.76873996690176,0.06,1.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
하천(갑천),대전광역시,대덕구,대전광역시 대덕구 신대동 58-4,대전광역시 대덕구 문평동 47,36.401777,127.76077432844657,36.449863,127.76873996690176,2.125,3.5,자전거전용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
하천(유등천),대전광역시,서구,대전광역시 서구 복수동 302-41,대전광역시 대덕구 대화동 491-7,36.296323,127.76077432844657,36.370591,127.76873996690176,2.125,3.5,자전거전용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
하천(유등천2),대전광역시,중구,대전광역시 중구 안영동 648,대전광역시 중구 사정동 504-1,36.292687,127.76077432844657,36.297135,127.76873996690176,1.78,2,자전거전용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
하천(유등천3),대전광역시,중구,대전광역시 중구 사정동 504-1,대전광역시 대덕구 대화동 401-1,36.297135,127.76077432844657,36.373372,127.76873996690176,2.125,3.5,자전거전용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
하천(유등천(4),대전광역시,중구,대전광역시 중구 중촌동 413-29,대전광역시 대덕구 오정동 674-28,36.348843,127.76077432844657,36.35266,127.76873996690176,0.07,4.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
하천(대전천1),대전광역시,중구,대전광역시 중구 옥계동 194-6,대전광역시 중구 중촌동 413-29,36.295511,127.76077432844657,36.348791,127.76873996690176,2.125,2.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
하천(대전천2),대전광역시,동구,대전광역시 동구 대성동 282-17,대전광역시 대덕구 오정동 461-3,36.293906,127.76077432844657,36.350154,127.76873996690176,2.125,2.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
하천(유등천4),대전광역시,서구,대전광역시 서구 복수동 302-41,대전광역시 서구 복수동 302-41,36.296306,127.76077432844657,36.296323,127.76873996690176,0.21,3,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
하천(금강2),대전광역시,대덕구,대전광역시 대덕구 용호동 427-1,대전광역시 대덕구 용호동 산21-3,36.448665,127.76077432844657,36.448538,127.76873996690176,0.07,1.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
하천(금강3),대전광역시,대덕구,대전광역시 대덕구 신탄진동 55,대전광역시 대덕구 문평동 47,36.454544,127.76077432844657,36.449863,127.76873996690176,2.125,3.5,자전거전용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
하천(갑천1),대전광역시,서구,대전광역시 서구 가수원동 559,대전광역시 서구 가수원동 706-9,36.296367,127.76077432844657,36.309805,127.76873996690176,1.06,3,자전거전용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
하천(갑천2),대전광역시,유성구,대전광역시 유성구 봉명동 998,대전광역시 유성구 봉산동 162-6,36.347357,127.76077432844657,36.436107,127.76873996690176,2.125,3.5,자전거전용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
하천(갑천2-1),대전광역시,유성구,대전광역시 유성구 봉명동 1012,대전광역시 유성구 봉명동 1012,36.362578,127.76077432844657,36.362578,127.76873996690176,0.05,6,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
하천(갑천3),대전광역시,서구,대전광역시 서구 괴곡동 960-14,대전광역시 서구 정림동 402,36.289302,127.76077432844657,36.305268,127.76873996690176,1.94,2,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
하천(갑천4),대전광역시,서구,대전광역시 서구 월평동 191-5,대전광역시 서구 월평동 192-24,36.344468,127.76077432844657,36.347053,127.76873996690176,0.67,1.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
하천(갑천5),대전광역시,서구,대전광역시 서구 월평동 192-24,대전광역시 대덕구 대화동 568-1,36.347039,127.76077432844657,36.369829,127.76873996690176,2.125,3.5,자전거전용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
하천(갑천5-1),대전광역시,대덕구,대전광역시 대덕구 대화동 491-8,대전광역시 대덕구 대화동 568-1,36.370356,127.76077432844657,36.369911,127.76873996690176,0.16,4.2,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
하천(갑천6),대전광역시,대덕구,대전광역시 대덕구 대화동 568-1,대전광역시 동구 신대동 58-4,36.369829,127.76077432844657,36.401777,127.76873996690176,2.125,2,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
학하남로,대전광역시,유성구,대전광역시 유성구 계산동 744-10,대전광역시 유성구 계산동 801-1,36.339149,127.76077432844657,36.342486,127.76873996690176,1.0,1.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
학하남로,대전광역시,유성구,대전광역시 유성구 계산동 745-5,대전광역시 유성구 학하동 783-3,36.338614,127.76077432844657,36.335674,127.76873996690176,1.36,1.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
학하남로90번길,대전광역시,유성구,대전광역시 유성구 학하동 756-5,대전광역시 유성구 학하동 783-3,36.337083,127.76077432844657,36.335674,127.76873996690176,1.3,1.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
학하동로,대전광역시,유성구,대전광역시 유성구 학하동 726-7,대전광역시 유성구 학하동 724-6,36.339796,127.76077432844657,36.342182,127.76873996690176,0.6,0.6,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
학하동로,대전광역시,유성구,대전광역시 유성구 학하동 750-7,대전광역시 유성구 학하동 753-7,36.338315,127.76077432844657,36.338426,127.76873996690176,0.4,0.4,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
학하로,대전광역시,유성구,대전광역시 유성구 계산동 307,대전광역시 유성구 복용동 464-1,36.335182,127.76077432844657,36.342429,127.76873996690176,2.125,2.3,자전거전용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
학하복용로,대전광역시,유성구,대전광역시 유성구 복용동 580-2,대전광역시 유성구 학하동 742-6,36.343862,127.76077432844657,36.338891,127.76873996690176,1.2,1.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
학하복용로,대전광역시,유성구,대전광역시 유성구 학하동 746-6,대전광역시 유성구 학하동 762-7,36.338891,127.76077432844657,36.335001,127.76873996690176,1.0,1.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
학하복용서로,대전광역시,유성구,대전광역시 유성구 복용동 562-2,대전광역시 유성구 학하동 717-7,36.345399,127.76077432844657,36.340236,127.76873996690176,1.2,1.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
학하복용서로,대전광역시,유성구,대전광역시 유성구 학하동 723-2,대전광역시 유성구 학하동 724-15,36.339941,127.76077432844657,36.337457,127.76873996690176,0.6,1.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
학하서로,대전광역시,유성구,대전광역시 유성구 덕명동 601-4,대전광역시 유성구 덕명동 601-1,36.347398,127.76077432844657,36.347696,127.76873996690176,0.12,0.1,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
학하서로,대전광역시,유성구,대전광역시 유성구 덕명동 613-1,대전광역시 유성구 계산동 744-1,36.347418,127.76077432844657,36.340176,127.76873996690176,2.125,2.2,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
학하중앙로,대전광역시,유성구,대전광역시 유성구 덕명동 154-35,대전광역시 유성구 학하동 652-102,36.348785,127.76077432844657,36.341708,127.76873996690176,2.125,2.3,자전거전용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
학하중앙로,대전광역시,유성구,대전광역시 유성구 학하동 652-104,대전광역시 유성구 학하동 344-1,36.341616,127.76077432844657,36.337587,127.76873996690176,1.84,2.3,자전거전용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
한남로,대전광역시,대덕구,대전광역시 대덕구 오정동 172-3,대전광역시 대덕구 오정동 317-11,36.351334,127.76077432844657,36.346847,127.76873996690176,2.0,1.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
한밭대로,대전광역시,유성구,대전광역시 유성구 구암동 692,대전광역시 유성구 노은동 602,36.360436,127.76077432844657,36.366884,127.76873996690176,1.8,1.5,자전거전용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
한밭대로,대전광역시,동구,대전광역시 동구 용전동 54-2,대전광역시 동구 용전동 44-1,36.3515,127.76077432844657,36.358247,127.76873996690176,2.125,1.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
한밭대로,대전광역시,서구,대전광역시 서구 월평동 1529,대전광역시 서구 둔산동 2168,36.358082,127.76077432844657,36.357115,127.76873996690176,2.125,2.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
한밭대로,대전광역시,유성구,대전광역시 유성구 봉명동 1012-2,대전광역시 유성구 궁동 482-1,36.359633,127.76077432844657,36.361547,127.76873996690176,1.19,1.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
한밭대로,대전광역시,유성구,대전광역시 유성구 궁동 258-3,대전광역시 유성구 노은동 61-11,36.362643,127.76077432844657,36.366891,127.76873996690176,2.125,1.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
한밭대로,대전광역시,유성구,대전광역시 유성구 노은동 61-11,대전광역시 유성구 노은동 564-1,36.366891,127.76077432844657,36.366552,127.76873996690176,2.125,2,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
한밭대로,대전광역시,대덕구,대전광역시 대덕구 중리동 126-5,대전광역시 대덕구 오정동 44-1,36.359503,127.76077432844657,36.357544,127.76873996690176,2.125,1.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
현암로,대전광역시,동구,대전광역시 동구 삼성동 395-5,대전광역시 동구 삼성동 367-1,36.342603,127.76077432844657,36.342401,127.76873996690176,1.2,1.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
현충원로,대전광역시,유성구,대전광역시 유성구 장대동 267-5,대전광역시 유성구 장대동 224-2,36.358243,127.76077432844657,36.359723,127.76873996690176,1.2,1.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
현충원로,대전광역시,유성구,대전광역시 유성구 장대동 224-29,대전광역시 유성구 구암동 427-3,36.359718,127.76077432844657,36.359696,127.76873996690176,1.4,1.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
현충원로,대전광역시,유성구,대전광역시 유성구 구암동 427-3,대전광역시 유성구 구암동 664-1,36.359696,127.76077432844657,36.360039,127.76873996690176,1.4,1.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
현충원로,대전광역시,유성구,대전광역시 유성구 구암동 664-1,대전광역시 유성구 갑동 산40-1,36.360039,127.76077432844657,36.360773,127.76873996690176,2.125,1.5,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
혜천로,대전광역시,서구,대전광역시 서구 복수동 405-3,대전광역시 서구 정림동 8-8,36.304703,127.76077432844657,36.307539,127.76873996690176,2.125,2,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
화산천,대전광역시,유성구,대전광역시 유성구 계산동 720,대전광역시 유성구 학하동 767,36.343945,127.76077432844657,36.338567,127.76873996690176,2.125,1.8,자전거보행자겸용도로,Y,대전광역시,042-120,2023-01-05,6300000,대전광역시
남부로,충청남도,당진시,"충청남도 당진시 남부로 122, 설악웨딩타운","충청남도 당진시 대덕로 240, 대덕1리 마을 입구",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,1.2+2.0,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
당진중앙2로,충청남도,당진시,"충청남도 당진시 당진중앙1로 290, 계성초등학교","충청남도 당진시 당진중앙2로 447, G1파크빌",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.1,2,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
무수동로,충청남도,당진시,"충청남도 당진시 남부로 186, 당진교육지원청","충청남도 당진시 밤절로 1-1, 원당주유소",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.82,1.5+2.0,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
무수동로1(당진대로3-106),충청남도,당진시,"충청남도 당진시 남부로 186, 당진교육지원청","충청남도 당진시 대덕1로 51, LX한국국토정보공사 당진지사",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,0.31,2,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
시청1로(당진대로3-104),충청남도,당진시,"충청남도 당진시 무수동로 130, 당진문예의전당사거리","충청남도 당진시 시청1로 1, 당진시청",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.17,1.5+2.0,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
동부로(당진대로1-102),충청남도,당진시,"충청남도 당진시 대덕로 240, 대덕1리 마을 입구","충청남도 당진시 원당로 175-8, 금암교차로",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,1.0+2.5,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
동부1로(당진대로1-105),충청남도,당진시,"충청남도 당진시 대덕로 240, 대덕1리 마을 입구","충청남도 당진시 동부1로 15, 당진농협주유소",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,0.54,2,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
시청2로(당진대로3-105),충청남도,당진시,"충청남도 당진시 남부로 256, 당진상공회의소","충청남도 당진시 시청1로 38, 당진시종합복지타운",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.06,2,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
대덕3교,충청남도,당진시,"충청남도 당진시 남부로 256, 당진상공회의소","충청남도 당진시 대덕1로 120, 대덕수청LH5단지아파트",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,0.47,2,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
대덕1로,충청남도,당진시,"충청남도 당진시 대덕1로 119, 대덕수청LH사거리","충청남도 당진시 대덕동 1875, 대덕수청LH아파트 단지 종점",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,0.28,2,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
수청3로,충청남도,당진시,"충청남도 당진시 수청3로 20, 호반써밋시그니처1차 북측","충청남도 당진시 수청동 1562, 호반써밋시그니처2차 북측",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,0.614,1.5,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
수청3로,충청남도,당진시,"충청남도 당진시 수청1로 46, 호반써밋시그니처3차 북측","충청남도 당진시 수청1로 46, 호반써밋시그니처3차 북측",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,0.604,3,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
수청1로,충청남도,당진시,"충청남도 당진시 수청동 1562, 호반써밋시그니처2차 동측","충청남도 당진시 수청동 1562, 호반써밋시그니처2차 동측",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,0.596,3,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
수청1로,충청남도,당진시,"충청남도 당진시 수청2길 47, 수청2지구 회전교차로","충청남도 당진시 수청동 1570, 남부로",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,0.44,3,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
수청2로,충청남도,당진시,"충청남도 당진시 수청1로 46, 호반써밋시그니처3차 동측","충청남도 당진시 수청2로 77, 지엔하임 동측",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,0.323,3,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
수청2로,충청남도,당진시,"충청남도 당진시 수청3로 20, 호반써밋시그니처1차 남측","충청남도 당진시 수청2로 77, 지엔하임 남측",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.441,3,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
남부로,충청남도,당진시,"충청남도 당진시 대덕로 240, 대덕1리 마을 입구","충청남도 당진시 남부로 357, 수청평화빌라",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.3,1.5,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
대호만로,충청남도,당진시,"충청남도 당진시 대호만로 123, 채운교","충청남도 당진시 고대면 고대로 33, 당진종합운동장",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,2.5,자전거전용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
대호만로1,충청남도,당진시,"충청남도 당진시 서부로 282-6, 탑동사거리","충청남도 당진시 대호만로 123, 채운교",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.11,2.0+3.0,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
대호만로2,충청남도,당진시,"충청남도 당진시 대호만로 52-13, 대동다숲후문사거리입구","충청남도 당진시 채운동 1129, 채운휴먼시아 도로 종점",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,0.78,1.8+2.0,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
대호만로3,충청남도,당진시,"충청남도 당진시 대호만로 30-20, 대동다숲정문삼거리입구","충청남도 당진시 대호만로 30-42, 탑동1교",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,0.41,1.7,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
서부로,충청남도,당진시,"충청남도 당진시 서부로 282-6, 탑동사거리","충청남도 당진시 남부로 133, 행동교차로",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,1.5+3.0,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
백암1길,충청남도,당진시,"충청남도 당진시 채운동 100-11, 백암교차로","충청남도 당진시 채운동 171-12, 대목빌라 입구",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,0.72,1.5,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
정안로,충청남도,당진시,"충청남도 당진시 정안로 50, 장춘닭개장","충청남도 당진시 정안로 146-6, 시곡교",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.05,2.5+3.0,자전거전용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
신평길,충청남도,당진시,"충청남도 당진시 신평면 말목길 20, 신평문화스포츠센터","충청남도 당진시 신평면 샛터로 7-1, 우렁이박사",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,2.6,자전거전용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
서해로,충청남도,당진시,"충청남도 당진시 신평면 말목길 20, 신평문화스포츠센터","충청남도 당진시 신평면 신평길 236, 국제천막",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.11,2.6,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
삽교천길,충청남도,당진시,"충청남도 당진시 신평면 신평길 236, 국제천막","충청남도 당진시 신평면 삽교천길 118, 삽교호농어촌공사",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.2,2.6,자전거전용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
삽교천자전거길,충청남도,당진시,"충청남도 당진시 신평면 운정리 822, 신평자전거터미널","충청남도 당진시 우강면 면천로 2357-55, 우강면 내경리",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,5,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
현대제철로,충청남도,당진시,충청남도 당진시 송산면 유곡리 유곡2교차로,"충청남도 당진시 송산면 가곡리 46-223, 성구미교차로",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,1.5,자전거전용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
가곡로,충청남도,당진시,"충청남도 당진시 송산면 가곡로 1, 가?u1교차로",충청남도 당진시 송산면 가곡로 140,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,1.5,자전거전용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
가곡로1,충청남도,당진시,"충청남도 당진시 송산면 가곡로 150-6, 현대센트럴2차오피스텔","충청남도 당진시 송산면 가곡리 666, 동곡로",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,0.96,3.5,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
동곡로,충청남도,당진시,"충청남도 당진시 송산면 동곡로 21, 현대제철로","충청남도 당진시 송산면 동곡로 195, 삼주 당진공장",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.96,3.5,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
송산로,충청남도,당진시,"충청남도 당진시 송산면 동곡리 156-30, 동곡교차로","충청남도 당진시 송산면 가곡리 666, 동곡로",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,1.98,1.5,자전거전용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
북부산업로,충청남도,당진시,"충청남도 당진시 송산면 가곡리 118-4, 가곡교차로","충청남도 당진시 송악읍 신복운로 5, 한진공원",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,3.3,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
송산2산단,충청남도,당진시,"충남 당진시 송산면 유곡로 20, 송악2산단 내 주거용지","충남 당진시 송산면 유곡로 20, 송악2산단 내 주거용지",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,1.5+4.0,자전거보행자겸용도로+자전거전용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
고대공단1길,충청남도,당진시,"충청남도 당진시 송악읍 고대리 17-2, 고대공단교차로","충청남도 당진시 송악읍 고대리 157-54, 동부제철항만",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,2,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
석문산단,충청남도,당진시,충청남도 당진시 석문면 산단7로2길 70,충청남도 당진시 석문면 산단7로2길 70,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,1.5,자전거전용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
석문산단1,충청남도,당진시,충청남도 당진시 석문면 산단7로2길 70,충청남도 당진시 석문면 산단7로2길 70,36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,1.5,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
석문산단,충청남도,당진시,"충청남도 당진시 석문면 해명1로 200, 석문산단 내 주거용지","충청남도 당진시 고대면 해명1로 21, 석문산단 내 주거용지",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,2+2.5,자전거전용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
석문산단1,충청남도,당진시,"충청남도 당진시 석문면 해명1로 200, 석문산단 내 주거용지","충청남도 당진시 고대면 해명1로 21, 석문산단 내 주거용지",36.278244565084826,128.12424393137863,36.288553499407755,128.1242231867607,2.125,1.5,자전거보행자겸용도로,N,충청남도 당진시청,041-350-4382,2022-12-01,5680000,충청남도 당진시
