auser_lfst_id,info_obtn_dt,auser_sxdst_cd,age_group_cd,occpn_nm,hshld_incm_group_nm,mrrg_yn_nm,chdrn_yn_nm,rsid_fom_nm,auser_ara_ctprv_nm,auser_ara_gu_nm,auser_ara_dong_nm,car_group_nm,craln_tlphn_mkr_nm,craln_tlphn_sbscr_cmpn_nm,frnt_ntds_prfn_cont,dgtl_hmpl_prfn_cont,lsur_car_prfn_cont,bty_prfn_cont,lilhd_kchn_prfn_cont,sprt_fshn_prfn_cont,grcs_helth_prfn_cont,jrny_prfn_cont,fshn_wear_prfn_cont,auser_fshn_stff_prfn_cont,lfst_cd,info_obtn_site_url
D***1,201905**,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,성북구,정릉4동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",삼성,SKT,,,,,,,식품/건강,,,,식품/건강,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1529727953&seq=dd75d382bd79435c92be3715b96a97ca&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***7,201905**,M,2,"학생 (초중고학생, 대학생, 대학원생)",200~299만원,아니오,          ,단독주택,경남,창원시 의창구,봉림동,,애플,LG U+,,,,,,,,,,패션잡화,뷰티,http://m.gsshop.com/mobile/ordsht/ordShtGate.gs?ec_ord_no=670820380&m=211bd5812a90c8f66048ebf49540274c&ordflag=&lseq=
D***5,201905**,F,2,"학생 (초중고학생, 대학생, 대학원생)",500~599만원,아니오,          ,아파트/ 주상복합,경기,광명시,광명동,,애플,KT,,,,,,,,,,패션잡화,패션잡화,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=1908665697&appId=01&appType=appmw&appVCA=816&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***1,201905**,F,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,성동구,행당2동,,애플,KT,,,,,,,식품/건강,,,,패션의류,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1510637585&seq=b9262cc7ff3a4083b7c2ba94b2e69bcf&IsSmartDelivery=False&CustNo=jM1MR38DNTUxNk4xMjYwMDY5MDJ/Rw==&IsShowCertInfo=True&IsOrg=false
D***6,201905**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,경기,동두천시,생연2동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",LG,SKT,,,,,,,,,패션의류,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=208678990&appId=01&appType=appmw&appVCA=811&deviceID=3a80a438-6a4a-3a2c-9e35-5c873f0f8911&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***3,201905**,M,3,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)",300~399만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,중랑구,중화1동,,LG,LG U+,,,,,,,,,,패션잡화,생활/주방,http://mitem.auction.co.kr/ItemDescription?ItemNo=B667111988
D***2,201905**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,영등포구,양평동1가,"중형차 (쏘나타, K5, 말리부, 골프급 등)",LG,SKT,,,,,생활/주방,,,,,,생활/주방,http://m.coupang.com/vm/products/124235792/items/367749636/offers/banner?vendorItemId=3893053474&sdpVisitKey=fnkrytirmfrd89ddy2
D***64,201905**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,중랑구,신내동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,SKT,,,,,,,,,패션의류,,레저/자동차,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=1531943231&appId=01&appType=appmw&appVCA=814&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***91,201905**,F,2,,,      ,          ,,경기,오산시,원동,,,,,,,,,,,,,패션잡화,뷰티,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1704375271&seq=f0df9e1145074b91a4ac8365e9794022&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***21,201905**,F,3,"전문직 (의사, 판검사, 예술가, 종교인)",800~899만원,아니오,          ,아파트/ 주상복합,울산,동구,서부동,,애플,LG U+,,,,,,,,,패션의류,,생활/주방,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=1958338404&appId=01&appType=appmw&appVCA=816&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***60,201905**,F,2,,,      ,          ,,광주,북구,문흥동,,,,,,,,,,,,패션의류,,디지털/가전,http://mapi.wemakeprice.com/app/deal/deal_info/4464292?os=android&app_version=4.41.1&intro=0&os_type=2&os_version=28&recommend_type=0&menu_loc_id=0&device_type=android&tablet1=560&tablet2=2&version=4.41.1
D***89,201905**,M,2,무직,400~499만원,아니오,          ,아파트/ 주상복합,대전,대덕구,송촌동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",삼성,KT,,,,,생활/주방,,,,,,생활/주방,http://m.gsshop.com/deal/deal.gs?dealNo=50260385&mseq=A00061-L-31&arm=2-F-U&expId=today_open&fromApp=Y
D***89,201905**,M,2,무직,400~499만원,아니오,          ,아파트/ 주상복합,대전,대덕구,송촌동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",삼성,KT,,,,,생활/주방,,,,,,생활/주방,http://m.gsshop.com/deal/deal.gs?dealNo=38011628&prdCd=23131903
D***01,201905**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,충남,천안시 서북구,두정동,"소형SUV/CUV (티볼리, QM3 등)",애플,LG U+,,,,뷰티,,,,,,,뷰티,http://mapi.wemakeprice.com/app/deal/deal_info/4405371?device_type=android&app_version=4.40.1&menu_loc_id=0&version=4.40.1&recommend_type=0&os_type=2&os_version=23&intro=0&tablet2=2&os=android&tablet1=480
D***05,201905**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,아니오,          ,오피스텔,서울,관악구,신림동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",LG,KT,,,,,,,,,,패션잡화,뷰티,http://m.gsshop.com/deal/deal.gs?dealNo=50656074&mseq=409318
D***41,201905**,F,2,,,      ,          ,,,,,,,,,,,,,,,,,패션잡화,패션잡화,http://m.gsshop.com/deal/deal.gs?dealNo=50594047&mseq=A00061-L-262&arm=2-F-U&expId=today_open&fromApp=Y
D***78,201905**,F,5,"판매직 (상점점원, 보험설계사, 노점상)",500~599만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,종로구,종로2가,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,LG U+,,디지털/가전,,,,,,,,,디지털/가전,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=814370989&seq=5326d324e73d4dfe96644f659dda234d&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***22,201905**,M,3,"사무직 (일반사무직, 공무원, 직업군인)","1,000만원 이상",아니오,          ,연립주택/ 다세대/ 빌라,서울,영등포구,영등포동7가,,애플,SKT,,,,,,,,,패션의류,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/saveConversionLog.tmall?prdNo=1833492575&eventDomainYN=N&actionType=basket&noCache=1560355526063
D***88,201905**,M,5,"전문직 (의사, 판검사, 예술가, 종교인)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,관악구,미성동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",애플,KT,,,,,,,식품/건강,,,,식품/건강,http://m.gsshop.com/deal/deal.gs?dealNo=50445181&mseq=A00061-L-124&arm=2-F-U&expId=today_open&fromApp=Y
D***19,201905**,M,2,"판매직 (상점점원, 보험설계사, 노점상)",200~299만원,아니오,          ,아파트/ 주상복합,울산,북구,중산동,"대형SUV (베라크루즈, 모하비, 투아렉급 등)",삼성,LG U+,,,,,,,,,,패션잡화,패션잡화,http://m.gsshop.com/deal/deal.gs?dealNo=35882727&mseq=A00061-L-14&arm=2-F-U&expId=today_open&fromApp=Y
D***72,201905**,F,3,"교직 (교사, 유치원교사, 학원강사)",200~299만원,예    ,자녀 없음 ,연립주택/ 다세대/ 빌라,대전,서구,가장동,,LG,LG U+,,,,,,,식품/건강,,,,식품/건강,http://mapi.wemakeprice.com/app/deal/deal_info/3450263?search_keyword=복음자리잼&no=10&_no=10&os=android&app_version=4.44.0&_service=3&recommend_type=0&menu_loc_id=0&device_type=android&source=dealsearch&version=4.44.0&sub_keyword=복음자리잼&intro=0&os_type=2
D***90,201905**,M,2,"학생 (초중고학생, 대학생, 대학원생)",500~599만원,아니오,          ,아파트/ 주상복합,경북,영주시,가흥1동,,삼성,KT,,,,,,,,,패션의류,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=2198090759&appId=01&appType=appmw&appVCA=814&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***61,201905**,M,3,"관리직 (사장, 간부, 고위공무원)",200~299만원,아니오,          ,아파트/ 주상복합,경기,오산시,양산동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)",LG,LG U+,,,,,생활/주방,,,,,,생활/주방,http://m.coupang.com/vm/products/162147171/items/465787198/offers/banner?vendorItemId=4160560294&sdpVisitKey=1gjqrq1auirtu9b6sz
D***97,201905**,F,3,"서비스직 (요식업, 숙박업, 미용실종업원)",100~199만원,아니오,          ,아파트/ 주상복합,울산,북구,연암동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,SKT,,디지털/가전,,,,,,,,,디지털/가전,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=1113999517&trTypeCd=MAS05&trCtgrNo=950075&appId=01&appType=appmw&appVCA=810&deviceID=77062fc8-f53b-381a-a39f-78a67666dab9&tStoreYN=Y&deviceType=android&detailViewType=webviewReady
D***53,201905**,M,3,"전문직 (의사, 판검사, 예술가, 종교인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,강남구,논현1동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",삼성,SKT,,,,,,,,,,패션잡화,패션잡화,http://mitem.auction.co.kr/ItemDescription?ItemNo=B711573882
D***49,201905**,M,3,"전문직 (의사, 판검사, 예술가, 종교인)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,수원시 영통구,망포동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",LG,SKT,,,,,,,식품/건강,,,,식품/건강,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=2520465607&trTypeCd=MAS04&trCtgrNo=950075&appId=01&appType=appmw&appVCA=823&deviceID=7f35496b-3305-3a45-aa9d-a35cb1298303&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***,201905**,F,3,"교직 (교사, 유치원교사, 학원강사)",100~199만원,예    ,자녀 없음 ,아파트/ 주상복합,대구,달서구,대곡동,,삼성,SKT,,,,,,,식품/건강,,,,식품/건강,http://m.coupang.com/vm/products/53371924/items/187416994/offers/banner?vendorItemId=3446026553&sdpVisitKey=v9csn9rzzsiaebj5cv
D***,201905**,F,3,"교직 (교사, 유치원교사, 학원강사)",100~199만원,예    ,자녀 없음 ,아파트/ 주상복합,대구,달서구,대곡동,,삼성,SKT,,,,,,,,,,패션잡화,식품/건강,http://m.coupang.com/vm/products/215878232/items/661643520/offers/banner?vendorItemId=4663345171&sdpVisitKey=2qwl5bu2nexdocxapj
D***,201905**,F,3,"교직 (교사, 유치원교사, 학원강사)",100~199만원,예    ,자녀 없음 ,아파트/ 주상복합,대구,달서구,대곡동,,삼성,SKT,,,,,생활/주방,,,,,,식품/건강,http://m.coupang.com/vm/products/84140566/items/266929889/offers/banner?vendorItemId=4480396275&sdpVisitKey=6cq1ugau48flnmqpw4
D***,201905**,M,4,"서비스직 (요식업, 숙박업, 미용실종업원)",500~599만원,예    ,자녀 있음 ,단독주택,제주,제주시,이도2동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",애플,KT,,,,,,,식품/건강,,,,뷰티,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1207208576&seq=97efab72de2949e4b1fcec697ac64625&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***,201905**,M,3,"판매직 (상점점원, 보험설계사, 노점상)",200~299만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,서초구,양재동,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",LG,LG U+,가구/인테리어,,,,,,,,,,가구/인테리어,http://mitem.auction.co.kr/ItemDescription?ItemNo=A755422805
D***,201905**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,대전,중구,대흥동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,SKT,,,,,,,식품/건강,,,,식품/건강,http://display.cjmall.com/m/mocode/M1051637?rPIC=Oclock
D***,201905**,M,2,,,      ,          ,,서울,은평구,불광동,,,,,,,,,,식품/건강,,,,식품/건강,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=1825383894&appId=01&appType=appmw&appVCA=815&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***,201905**,M,4,"자영업 (도소매업, 숙박업, 미용업)",400~499만원,아니오,          ,오피스텔,경기,오산시,부산동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",애플,LG U+,,,,,,,,,패션의류,,가구/인테리어,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=2264184670&appId=01&appType=appmw&appVCA=811&deviceID=3a80a438-6a4a-3a2c-9e35-5c873f0f8911&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***,201905**,M,3,"관리직 (사장, 간부, 고위공무원)",600~699만원,예    ,자녀 있음 ,아파트/ 주상복합,인천,부평구,부평4동,"경차 (모닝, 스파크 등)",삼성,SKT,,디지털/가전,,,,,,,,,디지털/가전,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=2419631997&appId=01&appType=appmw&appVCA=814&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***,201905**,F,2,"학생 (초중고학생, 대학생, 대학원생)",200~299만원,아니오,          ,아파트/ 주상복합,경북,경주시,동천동,,LG,SKT,가구/인테리어,,,,,,,,,,가구/인테리어,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=2261816369&appId=01&appType=appmw&appVCA=816&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***,201905**,M,4,,,      ,          ,,서울,중랑구,신내동,,,,,,,,,,,,패션의류,,패션의류,http://display.cjmall.com/m/mocode/M1089338?rPIC=newoclock
D***,201905**,M,4,,,      ,          ,,서울,중랑구,신내동,,,,,,,,,,,,패션의류,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=1955912298&appId=01&appType=appmw&appVCA=816&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***,201905**,M,4,,,      ,          ,,광주,남구,행암동,,,,,,,뷰티,,,,,,,뷰티,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1629231265&seq=2aa7d35fa1424148b38edbd7e56c7129&IsSmartDelivery=False&CustNo=TIyNR38zMDgxOU25NDY1OTA0NDF/Rw==&IsShowCertInfo=True&IsOrg=false
D***4,201905**,F,5,,,      ,          ,,충남,천안시 동남구,구성동,,,,,,,,,,,,,패션잡화,패션의류,http://m.gsshop.com/mobile/ordsht/ordShtGate.gs?ec_ord_no=674110887&m=b55b3edae4cd2913cbb5638fbca97a23&ordflag=&lseq=390631
D***8,201905**,F,2,"학생 (초중고학생, 대학생, 대학원생)",100~199만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,양천구,신정1동,,애플,KT,,,레저/자동차,,,,,,,,식품/건강,http://mitem.auction.co.kr/ItemDescription?ItemNo=B622537360
D***2,201905**,M,4,,,      ,          ,,경기,용인시 기흥구,상하동,,,,,,레저/자동차,,,,,,,,레저/자동차,http://mitem.auction.co.kr/ItemDescription?ItemNo=B730601548
D***2,201905**,M,4,,,      ,          ,,경기,용인시 기흥구,상하동,,,,,,,뷰티,,,,,,,레저/자동차,http://m.11st.co.kr/MW/api/app/elevenst/product/saveConversionLog.tmall?prdNo=1836694980&eventDomainYN=N&actionType=basket&noCache=1559860912762
D***9,201905**,F,3,,,      ,          ,,경기,성남시 중원구,상대원1동,,,,,,,,,스포츠패션,,,,,뷰티,http://mitem.auction.co.kr/ItemDescription?ItemNo=B587986354
D***9,201905**,F,2,,,      ,          ,,서울,광진구,자양1동,,,,,,,뷰티,,,,,,,식품/건강,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1278530832&seq=7402a6565f5c4c51b31a5e812d0ebc2d&IsSmartDelivery=False&CustNo=jMwMR38TNzYxNc03MDQxMjc4NDB/Rw==&IsShowCertInfo=True&IsOrg=false
D***0,201905**,M,4,,,      ,          ,,경기,수원시 장안구,정자3동,,,,,디지털/가전,,,,,,,,,디지털/가전,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1488333222&seq=b60e4ac1cbf84f1682581d5ae7563d77&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***3,201905**,F,5,,,      ,          ,,서울,영등포구,양평동4가,,,,,,,,생활/주방,,,,,,생활/주방,http://m.coupang.com/vm/products/88529628/items/277017273/offers/banner?vendorItemId=3674518045&sdpVisitKey=ozpqjt8jmtmbqpakju
D***9,201905**,M,3,,,      ,          ,,서울,노원구,중계2.3동,,,,,,,뷰티,,,,,,,뷰티,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1278530832&seq=f0a6b7fdf574460eaeec03ff15b2039e&IsSmartDelivery=False&CustNo=jM3MR38TNjYxNU0xMDQxMDcyNDd/Rw==&IsShowCertInfo=True&IsOrg=false
D***7,201905**,M,4,,,      ,          ,,경남,창원시 의창구,용호동,,,,가구/인테리어,,,,,,,,,,가구/인테리어,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=2367808349&appId=01&appType=appmw&appVCA=816&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***7,201905**,F,2,,,      ,          ,,인천,서구,검암동,,,,,,,,,,,,패션의류,,패션의류,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=1833492575&appId=01&appType=appmw&appVCA=815&deviceID=198c3238-5334-3795-9b89-08bf4960bcb3&tStoreYN=N&deviceType=android&detailViewType=webviewReady
D***8,201905**,F,3,,,      ,          ,,강원,원주시,명륜2동,,,,가구/인테리어,,,,,,,,,,가구/인테리어,http://m.gsshop.com/deal/deal.gs?dealNo=33024630&mseq=A00061-L-5&arm=2-F-U&expId=today_open&fromApp=Y
D***2,201905**,M,4,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,울산,북구,정자동,,삼성,LG U+,,,,,,,식품/건강,,,,식품/건강,http://gmapi.gmarket.co.kr/api/Search/GetRecommendKeyword?primeKeyword=배배&needDiver=true
D***8,201905**,F,2,,,      ,          ,,울산,중구,서동,,,,,,,뷰티,,,,,,,뷰티,http://mitem.gmarket.co.kr/ItemDetail/Index?goodsCode=1550101634&seq=bc030052f52b460db755dab638d05436&IsSmartDelivery=False&CustNo=&IsShowCertInfo=False&IsOrg=false
D***0,201905**,M,2,,,      ,          ,,인천,서구,가좌2동,,,,,,,,생활/주방,,,,,,생활/주방,http://private.coupang.com/wlo/Logging?ver=9|sid=app_Android|r=/click_add_cart?CATEGORY=/detail&spec=10304941&vendorItemID=4066380899&page=SDP&itime=20190408174020&type=/brandSDP&sdp_visit_key=2besdf8w7nqleuhgn3&currentView=/latency_tomcat&src=1043001&q=3단박스&price=7500&productID=149574464&ctag=슬림2단&eventReferrer=/sdp&lptag=슬림2단&itemID=432471036&coupangSrl=149574464&itemProductID=4&logCategory=event&searchId=dd73f0238fa0489a84e47a7293559530&sourceType=search&invalid=false&rank=32&isLoser=false&logLabel=option_picker&addtag=200&logType=click&quantity=1&memberID=49141618&request_time=1554713143130&tz=+0900&appVersion=5.6.0&appVerCode=150128&wl_mo=SM-N960N&wl_ma=samsung&wl_sn=Android&wl_v=9&wl_r=1080x2094&wl_l=ko&wl_c=KR|c=UUID=ffffffff-ec42-899b-ffff-ffff92113cb0;+PCID=15419176164521162993599; WL_SESSION=15547130485870625238283; userId=49141618; WL_VC=124; WL_VI=0|a=Mozilla/5.0 (WiseLog; samsung; SM-N960N; Android 9; 1080x2094)
D***8,201905**,F,4,,,      ,          ,,서울,도봉구,창3동,,,,,,,,,,식품/건강,,,,디지털/가전,http://m.11st.co.kr/MW/api/app/elevenst/product/getProductDetail.tmall?prdNo=2520432243&trTypeCd=MAS04&trCtgrNo=950075&appId=01&appType=appmw&appVCA=823&deviceID=7f35496b-3305-3a45-aa9d-a35cb1298303&tStoreYN=N&deviceType=android&detailViewType=webviewReady
