pref_sghtng_place_id,extrc_word_nm,info_obtn_dt,auser_sxdst_cd,age_group_cd,occpn_nm,hshld_incm_group_nm,mrrg_yn_nm,chdrn_yn_nm,rsid_fom_nm,auser_ara_ctprv_nm,auser_ara_gu_nm,auser_ara_dong_nm,car_group_nm,craln_tlphn_mkr_nm,craln_tlphn_sbscr_cmpn_nm,pref_sghtng_place_nm,info_obtn_site_url,info_obtn_site_subjc_nm
D***8,쌍계사,201910**,M,2,,,      ,          ,,광주,광산구,송정1동,,,,쌍계사,https://m.blog.naver.com/gnfeel/221717628454,경상남도 하동  하동 가볼만한곳 지리산자락으로 가을여행 떠나요 하동 쌍계사
D***9,고래불,201910**,M,2,,,      ,          ,,경기,안산시 단원구,선부3동,,,,고래불,http://m.blog.daum.net/_blog/_m/articleView.do?blogid=0bogl&articleno=923,해파랑길 트레킹 제23코스 고래불 후포항
D***9,장흥,201910**,F,4,무직,300~399만원,아니오,          ,단독주택,충북,제천시,신월동,,LG,KT,장흥,https://blog.naver.com/queen77577/221721828437,서울 근교 장흥 참숯가마 고구마 구워 먹고 놀기 좋아
D***0,보덕사 ,201910**,F,2,,,      ,          ,,,,,,,,보덕사 ,http://m.blog.daum.net/_blog/_m/articleView.do?blogid=03bMR&articleno=15961077,보덕사 예산
D***4,제주용머리,201910**,M,3,"생산/노무직 (생산감독, 경비원, 공장근로자)",100~199만원,아니오,          ,아파트/ 주상복합,서울,성동구,금호동1가,,삼성,알뜰폰(MVNO),제주용머리,http://m.blog.daum.net/_blog/_m/articleView.do?blogid=0b2pw&articleno=2342,제주 용머리해안 맛집 가족 식사엔 카도돈카츠
D***7,문수사,201910**,M,4,무직,200~299만원,아니오,          ,아파트/ 주상복합,경기,부천시 원미구,중1동,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",삼성,SKT,문수사,http://m.blog.daum.net/_blog/_m/articleView.do?blogid=0qXA2&articleno=504,고창 청량산 문수사
D***0,수옥정,201910**,M,5,"관리직 (사장, 간부, 고위공무원)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,은평구,갈현2동,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",LG,LG U+,수옥정,https://m.blog.naver.com/akekdthkl200/221662955468,수옥정과 수옥폭포   충북괴산여행
D***7,제주헬스케어타운,201910**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,아니오,          ,단독주택,서울,강북구,수유3동,,애플,KT,제주헬스케어타운,https://blog.naver.com/solguji/221651290398,추석제주여행  헬스케어타운리조트  한림칼국수  카페라이슬라
D***2,실상사,201910**,M,5,,,      ,          ,,서울,송파구,가락동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",삼성,KT,실상사,https://m.blog.naver.com/bosom86/221711922236,리군의 사찰 에세이 02 남원 실상사
D***8,영암바둑테마파크,201910**,F,2,"학생 (초중고학생, 대학생, 대학원생)",300~399만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,종로구,숭인동,,애플,SKT,영암바둑테마파크,https://m.blog.naver.com/ashim1/221266017832,영암 가볼만한곳  월출산 기찬랜드 가야금산조 테마공원
D***6,웰리힐리파크,201910**,M,2,"학생 (초중고학생, 대학생, 대학원생)",300~399만원,아니오,          ,아파트/ 주상복합,경기,수원시 장안구,조원동,,삼성,SKT,웰리힐리파크,https://blog.naver.com/missjoon/221716441790,웰리힐리파크 리프트권 및 록키스키 알파인 스키강습
D***8,실상사,201910**,M,3,"생산/노무직 (생산감독, 경비원, 공장근로자)",400~499만원,아니오,          ,아파트/ 주상복합,충남,천안시 동남구,신방동,"소형SUV/CUV (티볼리, QM3 등)",삼성,SKT,실상사,https://m.blog.naver.com/bosom86/221711922236,리군의 사찰 에세이 02 남원 실상사
D***8,남원,201910**,M,5,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,대구,북구,산격2동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",삼성,SKT,남원,https://m.blog.naver.com/lesu0/221715390631,국내여행  남원숙소 너무 좋았던 에어비앤비 수곡당
D***3,부곡온천,201910**,F,5,"전문직 (의사, 판검사, 예술가, 종교인)",100~199만원,아니오,          ,아파트/ 주상복합,강원,속초시,조양동,,삼성,SKT,부곡온천,https://m.blog.naver.com/cngblog/221721865027,하반기 HOT 생생 부곡온천 라이브공연 12회차
D***5,북고사,201910**,F,2,"전문직 (의사, 판검사, 예술가, 종교인)",900~999만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,마포구,연남동,"경차 (모닝, 스파크 등)",애플,SKT,북고사,https://m.blog.naver.com/meer1/221709753267,늦가을 무주의 북고사 성지순례
D***7,영탑사,201910**,F,5,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,고양시 일산서구,탄현동,,삼성,LG U+,영탑사,https://m.blog.naver.com/elderpine/221667087073,절로절로 우리절 20 당진 영탑사
D***0,여수 화양,201910**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,아니오,          ,아파트/ 주상복합,경기,구리시,갈매동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",삼성,SKT,여수 화양,https://hjjnlove4.blog.me/221426880809,여수 맛집 화양식당 장어구이 장어탕
D***4,협재해안,201910**,M,3,"농/축/광/수산업 (축산, 낙농업, 수산, 임업, 광업)",200~299만원,아니오,          ,아파트/ 주상복합,경기,용인시 수지구,죽전동,,애플,KT,협재해안,https://m.blog.naver.com/yhm529/221657268440,나혼자산다수요미식회 맛집 제주 협재해안 수우동
D***4,만남의광장,201910**,F,4,"주부 (전업주부, 파트타임 근무 주부)",100만원 미만,예    ,자녀 있음 ,아파트/ 주상복합,경기,고양시 일산서구,탄현동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",LG,LG U+,만남의광장,https://m.post.naver.com/viewer/postView.nhn?volumeNo=25975952&memberNo=7250666&vType=VERTICAL,하남 드림 휴게소만남의광장에 수소충전소 오픈
D***9,내장산리조트,201910**,M,4,"판매직 (상점점원, 보험설계사, 노점상)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,경기,부천시 소사구,괴안동,,삼성,KT,내장산리조트,https://m.blog.naver.com/beet38/221710851873,정읍시 내장산리조트 최대규모 민자유치
D***6,고래불,201910**,F,4,"교직 (교사, 유치원교사, 학원강사)",200~299만원,아니오,          ,아파트/ 주상복합,경기,화성시,향남읍,,애플,KT,고래불,http://m.blog.daum.net/_blog/_m/articleView.do?blogid=0bogl&articleno=923,해파랑길 트레킹 제23코스 고래불 후포항
D***0,일락사,201910**,M,3,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)",500~599만원,아니오,          ,아파트/ 주상복합,경기,성남시 중원구,금광1동,기타 (승합차/트럭/화물차/기타 차량 등),삼성,LG U+,일락사,https://m.blog.naver.com/dado8396/221541480589,일락사개심사서산농장용현계곡퉁퉁고개
D***2,만리포해수욕장,201910**,F,3,"서비스직 (요식업, 숙박업, 미용실종업원)",100~199만원,아니오,          ,오피스텔,인천,중구,중앙동3가,,삼성,KT,청도온천,https://m.blog.naver.com/bb00dd/221721784934,당일치기 태안여행 해미읍성 만리포해수욕장 일몰 까지
D***2,청도온천,201910**,F,3,"서비스직 (요식업, 숙박업, 미용실종업원)",100~199만원,아니오,          ,오피스텔,인천,중구,중앙동3가,,삼성,KT,청도온천,https://m.cafe.naver.com/daegumam2003/187255,청도 온천갑니다용
D***0,마니산,201910**,F,3,무직,100만원 미만,아니오,          ,연립주택/ 다세대/ 빌라,부산,부산진구,개금2동,,LG,LG U+,마니산,https://blog.naver.com/jipangdosa/221613683019,한국명산 031 강화도 마니산 등산기
D***7,모악산,201910**,M,4,"전문직 (의사, 판검사, 예술가, 종교인)",900~999만원,예    ,자녀 있음 ,아파트/ 주상복합,울산,남구,옥동,"대형차 (제너시스, BMW5급 등)",삼성,SKT,모악산,https://m.blog.naver.com/pshadm/221683408706,100대명산  모악산  84130
D***7,왕궁보석테마,201910**,M,4,"전문직 (의사, 판검사, 예술가, 종교인)",900~999만원,예    ,자녀 있음 ,아파트/ 주상복합,울산,남구,옥동,"대형차 (제너시스, BMW5급 등)",삼성,SKT,모악산,https://m.blog.naver.com/hiksanin/221692718933,익산왕궁보석테마관광지 상설공연  체험프로그램
D***3,주왕산,201910**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",600~699만원,아니오,          ,아파트/ 주상복합,서울,영등포구,문래동3가,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)",삼성,KT,주왕산,https://m.blog.naver.com/iloveknp/221708366122,주왕산 국립공원 만추의 주왕산 탐방
D***1,홍길동테마파크,201910**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,화성시,반월동,"준중형SUV (투싼, 스포티지, QM5, 티구안급 등)",LG,SKT,홍길동테마파크,https://m.blog.naver.com/hhs653409/221664061938,장성 홍길동 테마파크 반가운 지인들과의 카라반 캠핑
D***3,미숭산,201910**,M,4,,,      ,          ,,경기,수원시 영통구,영통1동,,,,미숭산,https://m.blog.naver.com/gokory/221652921784,고령 여행 숲과 자연을 느끼며 힐링해요 미숭산자연휴양림
D***5,금강하구둑,201910**,F,3,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)",100~199만원,예    ,자녀 없음 ,기타 ,대구,동구,불로동,,삼성,LG U+,금강하구둑,https://m.blog.naver.com/11cap/221590974456,금강자전거길신탄진금강하구둑20190702
D***3,무릉계곡,201910**,M,2,"전문직 (의사, 판검사, 예술가, 종교인)","1,000만원 이상",아니오,          ,단독주택,인천,동구,송림3동,,삼성,LG U+,무릉계곡,http://m.blog.daum.net/_blog/_m/articleView.do?blogid=0W7Ve&articleno=858,단풍따라 흐르는 가을여행 - 6. 무릉계곡 여행
D***4,선바위,201910**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,아니오,          ,연립주택/ 다세대/ 빌라,경기,용인시 기흥구,영덕동,"스포츠 (제네시스 쿠페, BMW M, 벤츠 AMG 등)",삼성,SKT,선바위,https://m.blog.naver.com/7750khj/221702772489,합천 작은가야산  수리봉소바우듬선바위
D***2,모악산,201910**,F,4,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,강남구,삼성2동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",애플,SKT,모악산,https://m.blog.naver.com/pshadm/221683408706,100대명산  모악산  84130
D***8,송정,201910**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,아니오,          ,아파트/ 주상복합,서울,성북구,돈암2동,,애플,SKT,송정,https://m.blog.naver.com/lys9783/221711436037,부산 송정 맛집 알찬 전복영양밥 한그릇
D***8,마니산,201910**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",100~199만원,아니오,          ,연립주택/ 다세대/ 빌라,서울,광진구,구의동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,SKT,마니산,https://blog.naver.com/jipangdosa/221613683019,한국명산 031 강화도 마니산 등산기
D***1,김천온천,201910**,M,3,"서비스직 (요식업, 숙박업, 미용실종업원)","1,000만원 이상",아니오,          ,아파트/ 주상복합,서울,동대문구,장안동,,삼성,SKT,김천온천,https://blog.naver.com/ejuinn69/221452242406,찜질방 데이트 김천 구미 대구 근처 온천숯가마 찜질방  성주 스파랜드u
D***3,진관사,201910**,M,3,"판매직 (상점점원, 보험설계사, 노점상)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,광주,북구,두암동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",애플,SKT,진관사,https://m.blog.naver.com/ka8564/221628007626,북한산 등산코스진관사 삼천사 원점코스
D***4,실상사,201910**,M,2,,,      ,          ,,대전,서구,둔산동,,,,실상사,https://m.blog.naver.com/bosom86/221711922236,리군의 사찰 에세이 02 남원 실상사
D***2,나주호,201910**,M,3,"판매직 (상점점원, 보험설계사, 노점상)",200~299만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,서울,광진구,자양4동,,LG,KT,나주호,https://m.blog.naver.com/somangheso/221602510603,하늘이 내린 선물 나주호 반영
D***4,풍기온천,201910**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",800~899만원,아니오,          ,오피스텔,서울,강서구,화곡4동,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",삼성,KT,풍기온천,https://m.blog.naver.com/sanm308/221569299218,물좋고 공기좋은 소백산풍기온천리조트
D***2,김녕해수욕장,201910**,M,2,"학생 (초중고학생, 대학생, 대학원생)",700~799만원,아니오,          ,기타 ,경기,용인시 수지구,죽전동,,애플,SKT,김녕해수욕장,https://m.blog.naver.com/findjeju/221593221722,제주도 바다 색이 아름다운 김녕해수욕장 물놀이
D***6,강원송지호,201910**,M,3,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 있음 ,아파트/ 주상복합,울산,남구,달동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,KT,강원송지호,https://m.blog.naver.com/jhany00/221660903730,송지호 오토캠핑에서 여름휴가를
D***2,미륵사지,201910**,F,4,"주부 (전업주부, 파트타임 근무 주부)",500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,용인시 수지구,상현동,,삼성,SKT,미륵사지,https://m.blog.naver.com/jhyang58/221711567421,미륵사지 교도소세트장 보석박물관  익산  전주 여행  1 
D***7,경주 감포,201910**,M,4,"교직 (교사, 유치원교사, 학원강사)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,광주,서구,화정동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)",삼성,KT,경주 감포,https://blog.naver.com/daisykim1987/221485776355,감포팬션바닷가가 한눈에 보이는 경주 팬션
D***4,창원 구산해양,201910**,M,2,"생산/노무직 (생산감독, 경비원, 공장근로자)",700~799만원,아니오,          ,연립주택/ 다세대/ 빌라,경기,부천시 원미구,중2동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,KT,창원 구산해양,https://blog.naver.com/a23852/221319178127,창원 마산 외곽 구산카페  통통 오션뷰카페
D***7,아리랑마을,201910**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,울산,북구,상안동,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",삼성,LG U+,아리랑마을,https://m.blog.naver.com/greenjeonnam/221496932441,국악의 고장 전라남도 진도  국립남도국악원 아리랑 마을
D***7,운암사,201910**,M,2,"사무직 (일반사무직, 공무원, 직업군인)",300~399만원,예    ,자녀 있음 ,연립주택/ 다세대/ 빌라,울산,북구,상안동,"소형차 (액센트, 프라이드, 아베오, 피아트급 등)",삼성,LG U+,아리랑마을,https://m.blog.naver.com/lucky0520/221684590217,비라칸사스와 함께한 광양 운암사
D***0,마이산회봉온천,201910**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",200~299만원,예    ,자녀 없음 ,아파트/ 주상복합,서울,서초구,우면동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,알뜰폰(MVNO),마이산회봉온천,https://m.blog.naver.com/PostView.nhn?blogId=hk8300&logNo=50140957063&proxyReferer=https%3A%2F%2Fm.search.naver.com%2Fsearch.naver%3Fquery%3D%25EB%25A7%2588%25EC%259D%25B4%25EC%2582%25B0%25ED%259A%258C%25EB%25B4%2589%25EC%2598%25A8%25EC%25B2%259C%26sm%3Dmtb_hty.top%26where%3Dm%26oquery%3D%25EB%258C%2580%25EA%25B5%25AC%25EB%25A9%25B4%25EB%258F%2584%25EC%259A%2594%25EC%25A7%2580%26tqi%3DUPO7psprvAdssE166zRssssst3G-144381,마이산회봉온천 새 희망 날개 활짝 폈다
D***3,일심사,201910**,M,2,,,      ,          ,,,,,,,,일심사,https://m.blog.naver.com/only_tour/221532442887,오이타 여행 코스벚꽃 운해 잇신지일심사
D***9,방동약수터,201910**,M,4,"자영업 (도소매업, 숙박업, 미용업)",900~999만원,아니오,          ,아파트/ 주상복합,서울,송파구,잠실2동,"중형SUV (싼타페, 쏘렌토, 캡티바, BMW X3급 등)",삼성,SKT,방동약수터,https://m.blog.naver.com/ttalkook/221601473970,방태산 방동약수터
D***4,고흥우주해양,201910**,M,5,기타 ,500~599만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,강동구,명일1동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",LG,KT,고흥우주해양,https://blog.naver.com/yescom2000/221475087283,김 지사 고흥 우주항공 중심도시로 대도약
D***5,장호,201910**,M,4,,,      ,          ,,서울,동대문구,휘경동,,,,장호,https://m.blog.naver.com/qsaxzd/221623300383,장호비치캠핑장 삼척여행
D***,고석정,201911**,M,3,,,      ,          ,,경기,고양시 덕양구,원흥동,,,,고석정,https://m.blog.naver.com/mmm7962/221711870969,철원 여행 고석정 정취를 취하다
D***,개척사,201911**,F,4,,,      ,          ,,서울,구로구,고척1동,,,,개척사,https://m.blog.naver.com/genseoks1/221406743484,미국 개척사에 두드러진 두 청년
D***,경주 보문,201911**,F,5,,,      ,          ,,인천,중구,운남동,,,,경주 보문,https://blog.naver.com/asas0957/221701086136,경주 단풍 보문단지 산책 with 무지개
D***,프로젝트 ECO,201911**,M,4,,,      ,          ,,서울,서초구,서초4동,,,,프로젝트 ECO,https://humanvillage.blog.me/221713044677,애월 봉성리 프로젝트ECO조성사업
D***,팜파스종합휴양,201911**,M,4,"서비스직 (요식업, 숙박업, 미용실종업원)","1,000만원 이상",아니오,          ,단독주택,경기,용인시 기흥구,보라동,기타 (승합차/트럭/화물차/기타 차량 등),기타,알뜰폰(MVNO),팜파스종합휴양,https://blog.naver.com/hriver21/221092893072,팜파스종합휴양관광단지
D***,초당,201911**,M,4,,,      ,          ,,인천,연수구,연수3동,,,,초당,https://m.blog.naver.com/alicelkm/221568987442,190616 강릉 초당할머니순두부 수요미식회
D***,미륵사지,201911**,F,3,,,      ,          ,,부산,사상구,주례1동,,,,미륵사지,https://m.blog.naver.com/jhyang58/221711567421,미륵사지 교도소세트장 보석박물관  익산  전주 여행  1 
D***,영월온천,201911**,F,3,,,      ,          ,,부산,사상구,주례1동,,,,미륵사지,https://m.blog.naver.com/sonjungwook22/221664214543,201707387001 영월군 영월읍 심옥리 영월온천
D***,실상사,201911**,F,4,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 없음 ,오피스텔,경기,고양시 일산동구,장항2동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,LG U+,고산사,https://m.news.naver.com/memoRankingRead.nhn?oid=020&aid=0003252209&sid1=104&date=2019110821&ntype=MEMORANKING,"“韓, 3일만에 사실상 사형선고”… 北주민 추방에 국제사회 비판"
D***,고산사,201911**,F,4,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 없음 ,오피스텔,경기,고양시 일산동구,장항2동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",삼성,LG U+,고산사,https://news.v.daum.net/v/20191109142409642?f=m,말뚝 박고 차 세우고..산사태 복구현장 통행 막는 땅 주인 | 다음 뉴스
D***,벽골제,201911**,M,4,,,      ,          ,,충남,태안군,태안읍,,,,벽골제,https://m.blog.naver.com/robyn27/221649036302,놀거리가 가득한 곳  김제 벽골제
D***,신화랑,201911**,M,3,"생산/노무직 (생산감독, 경비원, 공장근로자)",300~399만원,아니오,          ,오피스텔,경남,김해시,어방동,"대형차 (제너시스, BMW5급 등)",삼성,LG U+,신화랑,https://m.blog.naver.com/wind_0227/221554355785,청도 가볼만한곳 신화랑풍류마을 생각보다 알차
D***,방동약수터,201911**,M,3,,,      ,          ,,광주,서구,풍암동,,,,방동약수터,https://m.blog.naver.com/ttalkook/221601473970,방태산 방동약수터
D***,일락사,201911**,F,3,,,      ,          ,,서울,서초구,양재1동,,,,일락사,https://m.blog.naver.com/dado8396/221541480589,일락사개심사서산농장용현계곡퉁퉁고개
D***,예래휴양형주거,201911**,F,5,,,      ,          ,,경기,양주시,광사동,,,,예래휴양형주거,https://blog.naver.com/bigfish3/221477767193,예래 휴양형 주거단지 현황과 제주도 땅 투자
D***,여수 첼린지 파크,201911**,M,4,,,      ,          ,,서울,광진구,자양2동,,,,여수 첼린지 파크,https://blog.naver.com/okine2086/221595075033,여수 유월드 루지 테마파크 핫플 인정 100만표
D***,맹방,201911**,M,3,"판매직 (상점점원, 보험설계사, 노점상)",400~499만원,아니오,          ,아파트/ 주상복합,인천,계양구,작전1동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)",삼성,LG U+,맹방,https://m.blog.naver.com/brad42/221596457277,강원도 삼척 맹방해수욕장 당일치기 여행
D***,태조산,201911**,F,5,,,      ,          ,,경기,하남시,덕풍동,,,,태조산,https://m.blog.naver.com/ohs1443/221659948848,천안 태조산421m  흑성산519m
D***,추암,201911**,F,2,,,      ,          ,,전북,전주시 덕진구,인후동1가,,,,추암,http://m.blog.daum.net/_blog/_m/articleView.do?blogid=0bogl&articleno=936,해파랑길 트레킹 제32코스 한재밑 추암
D***,해신장보고,201911**,F,4,"판매직 (상점점원, 보험설계사, 노점상)",600~699만원,아니오,          ,아파트/ 주상복합,경기,군포시,광정동,,애플,LG U+,해신장보고,https://m.blog.naver.com/hohosuly/221539086115,을왕리 조개구이  해신장보고  설레여
D***,후곡약수터,201911**,M,4,"전문직 (의사, 판검사, 예술가, 종교인)",700~799만원,예    ,자녀 있음 ,아파트/ 주상복합,경기,성남시 분당구,구미동,"중형차 (쏘나타, K5, 말리부, 골프급 등)",애플,KT,후곡약수터,http://m.blog.daum.net/_blog/_m/articleView.do?blogid=09IWl&articleno=16152920,후곡 약수터
D***,주문진,201911**,F,5,,,      ,          ,,경기,고양시 일산서구,주엽2동,,,,주문진,https://blog.naver.com/crazy_yuri/221713254200,새로웠던 주문진 맛집
D***,제주남원,201911**,F,4,"주부 (전업주부, 파트타임 근무 주부)",300~399만원,예    ,자녀 있음 ,아파트/ 주상복합,서울,강동구,둔촌2동,"준중형차 (아반떼, K3, 크루즈, 제타급 등)",LG,KT,제주남원,https://m.blog.naver.com/since080515/221648773649,최고라고 말하고싶은 제주 남원 맛집
D***,혜국사,201911**,M,5,,,      ,          ,,서울,강남구,개포1동,,,,혜국사,https://m.blog.naver.com/lbs2/221717145682,문경 주흘산 등산코스 제1관문여궁폭포혜국사주봉 원점회귀 산행
D***,계림사,201911**,M,3,,,      ,          ,,경기,부천시 소사구,괴안동,,,,계림사,https://m.blog.naver.com/pjk3108/221686032437,김천 동부리 마애지장보살좌상 계림사 석조나한좌상
D***,호미곶,201911**,M,3,"전문직 (의사, 판검사, 예술가, 종교인)",600~699만원,아니오,          ,아파트/ 주상복합,경기,부천시 소사구,송내2동,"대형SUV (베라크루즈, 모하비, 투아렉급 등)",삼성,SKT,호미곶,https://m.blog.naver.com/okkmskim/221674686567,포항펜션 두남자와 함께했던 코지스위트펜션 죽도시장호미곶
D***,웰리힐리파크,201911**,M,2,,,      ,          ,,전북,군산시,나운1동,,,,웰리힐리파크,https://blog.naver.com/missjoon/221716441790,웰리힐리파크 리프트권 및 록키스키 알파인 스키강습
D***,왕궁보석테마,201911**,M,4,,,      ,          ,,경기,김포시,장기동,,,,왕궁보석테마,https://m.blog.naver.com/hiksanin/221692718933,익산왕궁보석테마관광지 상설공연  체험프로그램
D***,평창 용평,201911**,M,4,"사무직 (일반사무직, 공무원, 직업군인)",500~599만원,아니오,          ,단독주택,울산,남구,옥동,"준대형차 (그랜저, K7, 알페온, 캠리급, 파사트급 등)",삼성,LG U+,평창 용평,https://blog.naver.com/see302/221593099739,평창가볼만한곳평창 용평리조트 타워콘도 와 용평 워터파크 피크아일랜드현대홈쇼핑
D***,무릉계곡,201911**,F,3,,,      ,          ,,부산,북구,구포동,,,,무릉계곡,http://m.blog.daum.net/_blog/_m/articleView.do?blogid=0W7Ve&articleno=858,단풍따라 흐르는 가을여행 - 6. 무릉계곡 여행
D***,증평 에듀팜 특구,201911**,M,5,"기능직 (자동차정비, 운전기사, 안경사, 택시기사)",400~499만원,예    ,자녀 없음 ,연립주택/ 다세대/ 빌라,서울,강북구,미아동,,삼성,알뜰폰(MVNO),증평 에듀팜 특구,https://blog.naver.com/wwwjpgokr/221592218844,SNS기자단 기고 해외 관광객도 즐길 충북의 명소 증평 에듀팜 관광특구
D***,제주여성테마파크,201911**,F,2,무직,300~399만원,아니오,          ,연립주택/ 다세대/ 빌라,대전,대덕구,비래동,,삼성,LG U+,제주여성테마파크,https://m.blog.naver.com/kkengzz/221705309627,제주아이들과가볼만한곳 서프라이즈테마파크
D***,석정온천,201911**,F,2,,,      ,          ,,경기,성남시 수정구,신흥2동,,,,석정온천,https://m.blog.naver.com/vnqk10/221716226470,고창 힐링카운티 석정온천휴스파
D***,용호씨사이드,201911**,M,5,,,      ,          ,,경기,안산시 상록구,월피동,,,,용호씨사이드,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0200&key=20171123.22001010675,부산 용호동 씨사이드 분쟁 부산시 관광지 취소 경고
D***,송불암,201911**,M,4,,,      ,          ,,인천,남동구,만수동,,,,송불암,https://m.blog.naver.com/nscity/221624748483,논산여행 황산벌의 중심에 자리한 논산 송불암 미륵불
D***,고흥우주해양,201911**,M,4,,,      ,          ,,경북,경주시,충효동,,,,고흥우주해양,https://blog.naver.com/yescom2000/221475087283,김 지사 고흥 우주항공 중심도시로 대도약
D***,남당,201911**,F,3,"주부 (전업주부, 파트타임 근무 주부)",400~499만원,예    ,자녀 있음 ,아파트/ 주상복합,부산,금정구,구서2동,,삼성,SKT,남당,https://m.blog.naver.com/wodhks0389/221723046008,1130 남당피싱 워너비호 먼바다 우럭 낚시체험 인건가
D***2,양양국제공항,201911**,F,2,,,      ,          ,,서울,은평구,불광1동,,,,양양국제공항,https://blog.naver.com/4_28b/221660419232,양양국제공항 타고 제주도 가기 코리아익스프레스에어
D***0,영탑사,201911**,M,2,,,      ,          ,,경남,진주시,망경동,,,,영탑사,https://m.blog.naver.com/elderpine/221667087073,절로절로 우리절 20 당진 영탑사
D***6,연등사,201911**,M,4,,,      ,          ,,인천,서구,가정동,,,,연등사,https://m.blog.naver.com/buddhafind/221475602259,연등사경북 봉화군 석포면
D***6,내설악 용대,201911**,M,3,,,      ,          ,,서울,강남구,개포동,,,,내설악 용대,https://m.blog.naver.com/hoilsanta/221548303837,Jule105 봉정암  강원 인제 용대 내설악11530 월 맑음
D***9,여수 화양,201911**,M,2,,,      ,          ,,인천,중구,송월동1가,,,,여수 화양,https://hjjnlove4.blog.me/221426880809,여수 맛집 화양식당 장어구이 장어탕
D***2,충주호체험,201911**,M,2,,,      ,          ,,경기,용인시 처인구,삼가동,,,,충주호체험,https://m.blog.naver.com/yoohr0507/221553190270,충주호 유람선 체험
D***1,농월정,201911**,M,2,,,      ,          ,,서울,관악구,신원동,,,,농월정,https://m.blog.naver.com/roadmoog/221568172575,함양 남계서원 농월정 일두고택
D***9,흥룡사,201911**,M,3,,,      ,          ,,경기,화성시,병점동,,,,흥룡사,https://m.blog.naver.com/ddungddy9073/221281506814,포천여행 백운산 자락에 있는 흑룡사
D***0,임진각,201911**,M,2,"학생 (초중고학생, 대학생, 대학원생)",300~399만원,아니오,          ,연립주택/ 다세대/ 빌라,대구,북구,팔달동,,삼성,KT,임진각,https://blog.naver.com/lalla282/221708724445,파주관광지추천 아이들과 갈만한곳 임진각 평화누리공원
